BBL,Job_Filing,BBL_Description,Joint_NBs,Address,NB_Owner,Same_Owner,RPP_Owner_Not_Same,doc_id
5055120018,-,Block,Block,-,-,0,-,-
5055120012,-,Block,Block,-,-,0,-,-
5055120027,-,Block,Block,-,-,0,-,-
5055120010,-,Block,Block,-,-,0,-,-
5055120037,NB,Job Filing,NB,12 BARTLETT  AVENUE,L & M HOMES  LLC,0,1,-
5055120023,-,Block,Block,-,-,0,-,-
5055120035,-,Block,Adjacent,-,-,0,-,-
5055120029,-,Block,Block,-,-,0,-,-
5055120033,-,Block,Block,-,-,0,-,-
5055120031,-,Block,Block,-,-,0,-,-
5055120014,-,Block,Block,-,-,0,-,-
5055120018,-,Block,Block,-,-,0,-,-
5055120012,-,Block,Block,-,-,0,-,-
5055120001,-,Block,NB,-,-,0,-,-
5055120005,-,Block,Adjacent,-,-,0,-,-
5055120027,-,Block,Block,-,-,0,-,-
5055120010,-,Block,Block,-,-,0,-,-
3060560015,NB,Job Filing,NB,650 86TH STREET,"660 86 LLC, A NEW YORK LIMITED LIABILITY COMPANY; NEW YORK CITY SCHOOL CONSTRUCTION AUTHORITY",0,1,-
3060560009,-,Adjacent,Adjacent,-,-,0,-,-
3060560023,-,Adjacent,Adjacent,-,-,0,-,-
3060560012,-,Adjacent,Adjacent,86TH STREET,NEW YORK CITY SCHOOL CONSTRUCTION AUTHORITY,1,-,2019062700484001
3060560033,-,Adjacent,Adjacent,-,-,0,-,-
3060560003,-,Block,Block,-,-,0,-,-
3060560031,-,Block,Block,-,-,0,-,-
3060560005,-,Block,Block,-,-,0,-,-
3060560001,-,Block,Block,-,-,0,-,-
3060560008,-,Block,Block,-,-,0,-,-
3060560006,-,Block,Block,-,-,0,-,-
3060560029,-,Block,Block,-,-,0,-,-
3060560004,-,Block,Block,-,-,0,-,-
3060560007,-,Block,Block,-,-,0,-,-
3060560024,-,Block,Block,-,-,0,-,-
3060560025,-,Block,Block,-,-,0,-,-
1017220027,NB,Job Filing,NB,15 WEST 124TH STREET,"THE HANDMAIDS OF THE MOST PURE HEART OF MARY, INC.; THE FRANCISCAN HANDMAIDS OF THE MOST PURE; HARLEM LLC",0,1,-
1017220041,-,Adjacent,Adjacent,-,-,0,-,-
1017220044,-,Adjacent,Adjacent,-,-,0,-,-
1017220047,-,Adjacent,Adjacent,-,-,0,-,-
1017220030,-,Adjacent,Adjacent,-,-,0,-,-
1017220026,-,Adjacent,Adjacent,21 WEST 124 STREET,HARLEM LLC,1,-,2019021500382001
1017220145,-,Adjacent,Adjacent,-,-,0,-,-
1017220046,-,Adjacent,Adjacent,-,-,0,-,-
1017220013,-,Block,Block,-,-,0,-,-
1017220066,-,Block,Block,-,-,0,-,-
1017220055,-,Block,Block,-,-,0,-,-
1017220038,-,Block,Block,-,-,0,-,-
1017220156,-,Block,Block,-,-,0,-,-
1017220155,-,Block,Block,-,-,0,-,-
1017220035,-,Block,Block,-,-,0,-,-
1017220057,-,Block,Block,-,-,0,-,-
1017220001,-,Block,Block,-,-,0,-,-
1017220065,-,Block,Block,-,-,0,-,-
1017220135,-,Block,Block,-,-,0,-,-
1017220007,-,Block,Block,-,-,0,-,-
1017220006,-,Block,Block,-,-,0,-,-
1017220036,-,Block,Block,-,-,0,-,-
1017220067,-,Block,Block,-,-,0,-,-
1017220003,-,Block,Block,-,-,0,-,-
1017220137,-,Block,Block,-,-,0,-,-
1017220024,-,Block,Block,-,-,0,-,-
1017220019,-,Block,Block,-,-,0,-,-
1017220037,-,Block,Block,-,-,0,-,-
1017220025,-,Block,Block,-,-,0,-,-
1017220040,-,Block,Block,-,-,0,-,-
1017220005,-,Block,Block,-,-,0,-,-
1017220022,-,Block,Block,-,-,0,-,-
1017220063,-,Block,Block,-,-,0,-,-
1017220056,-,Block,Block,-,-,0,-,-
1017220033,-,Block,Block,-,-,0,-,-
1017220039,-,Block,Block,-,-,0,-,-
1017220049,-,Block,Block,-,-,0,-,-
1017220051,-,Block,Block,-,-,0,-,-
1017220059,-,Block,Block,-,-,0,-,-
1017220069,-,Block,Block,-,-,0,-,-
4095890001,NB,Job Filing,NB,135-02 LIBERTY AVENUE,P.O.P REALTY CORP,0,0,-
4095890004,-,Adjacent,Adjacent,-,-,0,-,-
4095890038,-,Adjacent,Adjacent,-,-,0,-,-
4095890027,-,Block,Block,-,-,0,-,-
4095890016,-,Block,Block,-,-,0,-,-
4095890009,-,Block,Block,-,-,0,-,-
4095890019,-,Block,Block,-,-,0,-,-
4095890028,-,Block,Block,-,-,0,-,-
4095890035,-,Block,Block,-,-,0,-,-
4095890037,-,Block,Block,-,-,0,-,-
4095890008,-,Block,Block,-,-,0,-,-
4095890026,-,Block,Block,-,-,0,-,-
4095890034,-,Block,Block,-,-,0,-,-
4095890033,-,Block,Block,-,-,0,-,-
4095890017,-,Block,Block,-,-,0,-,-
4095890021,-,Block,Block,-,-,0,-,-
4095890020,-,Block,Block,-,-,0,-,-
4095890029,-,Block,Block,-,-,0,-,-
4095890023,-,Block,Block,-,-,0,-,-
4095890030,-,Block,Block,-,-,0,-,-
4095890007,-,Block,Block,-,-,0,-,-
4095890005,-,Block,Block,-,-,0,-,-
4095890011,-,Block,Block,-,-,0,-,-
4095890031,-,Block,Block,-,-,0,-,-
4095890006,-,Block,Block,-,-,0,-,-
4095890018,-,Block,Block,-,-,0,-,-
4121330022,NB,Job Filing,NB,151-68 135 AVENUE,NARAIN JAISINGH,0,0,-
4121330054,-,Adjacent,Adjacent,-,-,0,-,-
4121330024,-,Adjacent,Adjacent,-,-,0,-,-
4121330020,-,Adjacent,Adjacent,-,-,0,-,-
4121330052,-,Adjacent,Adjacent,-,-,0,-,-
4121330045,-,Block,Block,-,-,0,-,-
4121330037,-,Block,Block,-,-,0,-,-
4121330068,-,Block,Block,-,-,0,-,-
4121330049,-,Block,Block,-,-,0,-,-
4121330026,-,Block,Block,-,-,0,-,-
4121330060,-,Block,Block,-,-,0,-,-
4121330028,-,Block,Block,-,-,0,-,-
4121330014,-,Block,Block,-,-,0,-,-
4121330016,-,Block,Block,-,-,0,-,-
4121330010,-,Block,Block,-,-,0,-,-
4121330035,-,Block,Block,-,-,0,-,-
4121330041,-,Block,Block,-,-,0,-,-
4121330012,-,Block,Block,-,-,0,-,-
4121330001,-,Block,Block,-,-,0,-,-
4121330043,-,Block,Block,-,-,0,-,-
4121330051,-,Block,Block,-,-,0,-,-
4121330056,-,Block,Block,-,-,0,-,-
4121330058,-,Block,Block,-,-,0,-,-
4121330018,-,Block,Block,-,-,0,-,-
4121330062,-,Block,Block,-,-,0,-,-
4121330070,-,Block,Block,-,-,0,-,-
4121330047,-,Block,Block,-,-,0,-,-
4121330029,-,Block,Block,-,-,0,-,-
3039890007,NB,Job Filing,NB,341 SHEPHERD AVE,SHEPARD TOWERS LLC,0,0,-
3039890009,-,Adjacent,Adjacent,-,-,0,-,-
3039890020,-,Adjacent,Adjacent,-,-,0,-,-
3039890006,-,Adjacent,Adjacent,-,-,0,-,-
3039890028,-,Block,Block,-,-,0,-,-
3039890003,-,Block,Block,-,-,0,-,-
3039890033,-,Block,Block,-,-,0,-,-
3039890036,-,Block,Block,-,-,0,-,-
3039890018,-,Block,Block,-,-,0,-,-
3039890027,-,Block,Block,-,-,0,-,-
3039890019,-,Block,Block,-,-,0,-,-
3039890005,-,Block,Block,-,-,0,-,-
3039890034,-,Block,Block,-,-,0,-,-
3039890016,-,Block,Block,-,-,0,-,-
3039890010,-,Block,Block,-,-,0,-,-
3039890030,-,Block,Block,-,-,0,-,-
3039890012,-,Block,Block,-,-,0,-,-
3039890014,-,Block,Block,-,-,0,-,-
3039890024,-,Block,Block,-,-,0,-,-
3039890025,-,Block,Block,-,-,0,-,-
3039890001,-,Block,Block,-,-,0,-,-
3039890032,-,Block,Block,-,-,0,-,-
3054220010,NB,Job Filing,NB,50 LAWRENCE AVENUE,LAWRENCE CHARITABLE TRUST,0,0,-
3054220014,-,Adjacent,Adjacent,-,-,0,-,-
3054220056,-,Adjacent,Adjacent,-,-,0,-,-
3054220058,-,Adjacent,Adjacent,-,-,0,-,-
3054220005,-,Adjacent,Adjacent,-,-,0,-,-
3054220050,-,Adjacent,Adjacent,-,-,0,-,-
3054220007,-,Adjacent,Adjacent,-,-,0,-,-
3054220059,-,Adjacent,Adjacent,-,-,0,-,-
3054220055,-,Adjacent,Adjacent,-,-,0,-,-
3054220001,-,Block,Block,-,-,0,-,-
3054220025,-,Block,Block,-,-,0,-,-
3054220004,-,Block,Block,-,-,0,-,-
3054220019,-,Block,Block,-,-,0,-,-
3054220042,-,Block,Block,-,-,0,-,-
3054220041,-,Block,Block,-,-,0,-,-
3054220002,-,Block,Block,-,-,0,-,-
3054220034,-,Block,Block,-,-,0,-,-
3054220040,-,Block,Block,-,-,0,-,-
3054220047,-,Block,Block,-,-,0,-,-
3054220003,-,Block,Block,-,-,0,-,-
3054220015,-,Block,Block,-,-,0,-,-
3054220126,-,Block,Block,-,-,0,-,-
3054220017,-,Block,Block,-,-,0,-,-
3054220046,-,Block,Block,-,-,0,-,-
3054220027,-,Block,Block,-,-,0,-,-
3054220028,-,Block,Block,-,-,0,-,-
3054220045,-,Block,Block,-,-,0,-,-
3054220031,-,Block,Block,-,-,0,-,-
3054220024,-,Block,Block,-,-,0,-,-
3054220043,-,Block,Block,-,-,0,-,-
2033170023,NB,Job Filing,NB,2720 JEROME AVENUE,"JEROME 2720, LLC",0,0,-
2033170017,-,Adjacent,Adjacent,-,-,0,-,-
2033170043,-,Adjacent,Adjacent,-,-,0,-,-
2033170034,-,Adjacent,Adjacent,-,-,0,-,-
2033170030,-,Adjacent,Adjacent,-,-,0,-,-
2033170047,-,Adjacent,Adjacent,-,-,0,-,-
2033170001,-,Block,Block,-,-,0,-,-
2033170053,-,Block,Block,-,-,0,-,-
2033170051,-,Block,Block,-,-,0,-,-
2033170006,-,Block,Block,-,-,0,-,-
2033170036,-,Block,Block,-,-,0,-,-
2033170039,-,Block,Block,-,-,0,-,-
2033170049,-,Block,Block,-,-,0,-,-
5033730012,NB,Job Filing,NB,381 ALTER AVENUE,CLEMENTE ALCAMO,0,0,-
5033730039,-,Adjacent,Adjacent,-,-,0,-,-
5033730008,-,Adjacent,Adjacent,-,-,0,-,-
5033730041,-,Adjacent,Adjacent,-,-,0,-,-
5033730037,-,Adjacent,Adjacent,-,-,0,-,-
5033730013,-,Adjacent,Adjacent,-,-,0,-,-
5033730020,-,Block,Block,-,-,0,-,-
5033730022,-,Block,Block,-,-,0,-,-
5033730050,-,Block,Block,-,-,0,-,-
5033730005,-,Block,Block,-,-,0,-,-
5033730001,-,Block,Block,-,-,0,-,-
5033730016,-,Block,Block,-,-,0,-,-
5033730044,-,Block,Block,-,-,0,-,-
5033730025,-,Block,Block,-,-,0,-,-
5033730042,-,Block,Block,-,-,0,-,-
5033730018,-,Block,Block,-,-,0,-,-
5033730045,-,Block,Block,-,-,0,-,-
5033730046,-,Block,Block,-,-,0,-,-
5033730036,-,Block,Block,-,-,0,-,-
5033730007,-,Block,Block,-,-,0,-,-
4017680040,NB,Job Filing,NB,37-60 103RD STREET,DAVID CHEN,0,0,-
4017680076,-,Adjacent,Adjacent,-,-,0,-,-
4017680039,-,Adjacent,Adjacent,-,-,0,-,-
4017680041,-,Adjacent,Adjacent,-,-,0,-,-
4017680077,-,Adjacent,Adjacent,-,-,0,-,-
4017680085,-,Block,Block,-,-,0,-,-
4017680074,-,Block,Block,-,-,0,-,-
4017680063,-,Block,Block,-,-,0,-,-
4017680050,-,Block,Block,-,-,0,-,-
4017680086,-,Block,Block,-,-,0,-,-
4017680042,-,Block,Block,-,-,0,-,-
4017680019,-,Block,Block,-,-,0,-,-
4017680084,-,Block,Block,-,-,0,-,-
4017680059,-,Block,Block,-,-,0,-,-
4017680002,-,Block,Block,-,-,0,-,-
4017680087,-,Block,Block,-,-,0,-,-
4017680037,-,Block,Block,-,-,0,-,-
4017680095,-,Block,Block,-,-,0,-,-
4017680064,-,Block,Block,-,-,0,-,-
4017680022,-,Block,Block,-,-,0,-,-
4017680048,-,Block,Block,-,-,0,-,-
4017680069,-,Block,Block,-,-,0,-,-
4017680046,-,Block,Block,-,-,0,-,-
4017680089,-,Block,Block,-,-,0,-,-
4017680028,-,Block,Block,-,-,0,-,-
4017680003,-,Block,Block,-,-,0,-,-
4017680097,-,Block,Block,-,-,0,-,-
4017680065,-,Block,Block,-,-,0,-,-
4017680034,-,Block,Block,-,-,0,-,-
4017680009,-,Block,Block,-,-,0,-,-
4017680001,-,Block,Block,-,-,0,-,-
4017680081,-,Block,Block,-,-,0,-,-
4017680094,-,Block,Block,-,-,0,-,-
4017680016,-,Block,Block,-,-,0,-,-
4017680012,-,Block,Block,-,-,0,-,-
4017680068,-,Block,Block,-,-,0,-,-
4017680071,-,Block,Block,-,-,0,-,-
4017680092,-,Block,Block,-,-,0,-,-
4017680113,-,Block,Block,-,-,0,-,-
4017680073,-,Block,Block,-,-,0,-,-
4017680072,-,Block,Block,-,-,0,-,-
4017680054,-,Block,Block,-,-,0,-,-
4017680024,-,Block,Block,-,-,0,-,-
4017680088,-,Block,Block,-,-,0,-,-
4017680079,-,Block,Block,-,-,0,-,-
4017680049,-,Block,Block,-,-,0,-,-
4017680067,-,Block,Block,-,-,0,-,-
4017680018,-,Block,Block,-,-,0,-,-
4017680053,-,Block,Block,-,-,0,-,-
4017680078,-,Block,Block,-,-,0,-,-
4017680007,-,Block,Block,-,-,0,-,-
4017680014,-,Block,Block,-,-,0,-,-
4017680008,-,Block,Block,-,-,0,-,-
4017680004,-,Block,Block,-,-,0,-,-
4017680083,-,Block,Block,-,-,0,-,-
4017680032,-,Block,Block,-,-,0,-,-
4017680091,-,Block,Block,-,-,0,-,-
4017680033,-,Block,Block,-,-,0,-,-
4017680021,-,Block,Block,-,-,0,-,-
4017680055,-,Block,Block,-,-,0,-,-
4017680047,-,Block,Block,-,-,0,-,-
4017680052,-,Block,Block,-,-,0,-,-
4017680025,-,Block,Block,-,-,0,-,-
4017680070,-,Block,Block,-,-,0,-,-
4017680043,-,Block,Block,-,-,0,-,-
4017680061,-,Block,Block,-,-,0,-,-
4017680013,-,Block,Block,-,-,0,-,-
4017680058,-,Block,Block,-,-,0,-,-
4017680090,-,Block,Block,-,-,0,-,-
4017680060,-,Block,Block,-,-,0,-,-
4017680082,-,Block,Block,-,-,0,-,-
4017680093,-,Block,Block,-,-,0,-,-
4017680066,-,Block,Block,-,-,0,-,-
4017680051,-,Block,Block,-,-,0,-,-
4017680030,-,Block,Block,-,-,0,-,-
4017680031,-,Block,Block,-,-,0,-,-
4062550034,NB,Job Filing,NB,218-11 40 AVE,CRYSTAL FOO,0,0,-
4062550006,-,Adjacent,Adjacent,-,-,0,-,-
4062550033,-,Adjacent,Adjacent,-,-,0,-,-
4062550030,-,Adjacent,Adjacent,-,-,0,-,-
4062550001,-,Adjacent,Adjacent,-,-,0,-,-
4062550026,-,Block,Block,-,-,0,-,-
4062550018,-,Block,Block,-,-,0,-,-
4062550014,-,Block,Block,-,-,0,-,-
4062550019,-,Block,Block,-,-,0,-,-
4062550022,-,Block,Block,-,-,0,-,-
4062550012,-,Block,Block,-,-,0,-,-
4062550009,-,Block,Block,-,-,0,-,-
4062550020,-,Block,Block,-,-,0,-,-
4062550024,-,Block,Block,-,-,0,-,-
5033730011,NB,Job Filing,NB,383 ALTER AVENUE,CLEMENTE ALCAMO,0,1,-
5033730020,-,Block,Block,-,-,0,-,-
5033730041,-,Block,Block,-,-,0,-,-
5033730022,-,Block,Block,-,-,0,-,-
5033730050,-,Block,Block,-,-,0,-,-
5033730013,-,Block,Block,-,-,0,-,-
5033730012,-,Block,Block,-,-,0,-,-
5033730005,-,Block,Block,-,-,0,-,-
5033730001,-,Block,Block,-,-,0,-,-
5033730016,-,Block,Block,-,-,0,-,-
5033730037,-,Block,Block,-,-,0,-,-
5033730044,-,Block,Block,-,-,0,-,-
5033730025,-,Block,Block,-,-,0,-,-
5033730042,-,Block,Block,-,-,0,-,-
5033730018,-,Block,Block,-,-,0,-,-
5033730045,-,Block,Block,-,-,0,-,-
5033730046,-,Block,Block,-,-,0,-,-
5033730036,-,Block,Block,-,-,0,-,-
5033730039,-,Block,Block,-,-,0,-,-
5033730008,-,Block,Block,-,-,0,-,-
5033730007,-,Block,Block,-,-,0,-,-
4011590016,NB,Job Filing,NB,32-14 58 STREET,JASPAL BHOLA,0,0,-
4011590082,-,Adjacent,Adjacent,-,-,0,-,-
4011590069,-,Adjacent,Adjacent,-,-,0,-,-
4011590018,-,Adjacent,Adjacent,-,-,0,-,-
4011590015,-,Adjacent,Adjacent,-,-,0,-,-
4011590034,-,Block,Block,-,-,0,-,-
4011590061,-,Block,Block,-,-,0,-,-
4011590026,-,Block,Block,-,-,0,-,-
4011590001,-,Block,Block,-,-,0,-,-
4011590046,-,Block,Block,-,-,0,-,-
4011590040,-,Block,Block,-,-,0,-,-
4011590066,-,Block,Block,-,-,0,-,-
4011590022,-,Block,Block,-,-,0,-,-
4011590044,-,Block,Block,-,-,0,-,-
4011590050,-,Block,Block,-,-,0,-,-
4011590055,-,Block,Block,-,-,0,-,-
4011590064,-,Block,Block,-,-,0,-,-
4011590036,-,Block,Block,-,-,0,-,-
4011590029,-,Block,Block,-,-,0,-,-
4011590067,-,Block,Block,-,-,0,-,-
4011590028,-,Block,Block,-,-,0,-,-
4011590021,-,Block,Block,-,-,0,-,-
4011590025,-,Block,Block,-,-,0,-,-
4011590030,-,Block,Block,-,-,0,-,-
4011590014,-,Block,Block,-,-,0,-,-
4011590039,-,Block,Block,-,-,0,-,-
4011590032,-,Block,Block,-,-,0,-,-
4011590058,-,Block,Block,-,-,0,-,-
4011590019,-,Block,Block,-,-,0,-,-
2026230021,NB,Job Filing,NB,598 EAGLE AVENUE,598 EAGLE LLC,0,0,-
2026230129,-,Adjacent,Adjacent,-,-,0,-,-
2026230122,-,Adjacent,Adjacent,-,-,0,-,-
2026230020,-,Adjacent,Adjacent,-,-,0,-,-
2026230130,-,Adjacent,Adjacent,-,-,0,-,-
2026230616,-,Block,Block,-,-,0,-,-
2026230004,-,Block,Block,-,-,0,-,-
2026230134,-,Block,Block,-,-,0,-,-
2026230126,-,Block,Block,-,-,0,-,-
2026230060,-,Block,Block,-,-,0,-,-
2026230056,-,Block,Block,-,-,0,-,-
2026230058,-,Block,Block,-,-,0,-,-
2026230019,-,Block,Block,-,-,0,-,-
2026230125,-,Block,Block,-,-,0,-,-
2026230128,-,Block,Block,-,-,0,-,-
2026230133,-,Block,Block,-,-,0,-,-
2026230028,-,Block,Block,-,-,0,-,-
2026230017,-,Block,Block,-,-,0,-,-
2026230131,-,Block,Block,-,-,0,-,-
2026230001,-,Block,Block,-,-,0,-,-
2026230049,-,Block,Block,-,-,0,-,-
2026230033,-,Block,Block,-,-,0,-,-
2026230026,-,Block,Block,-,-,0,-,-
2026230018,-,Block,Block,-,-,0,-,-
2026230127,-,Block,Block,-,-,0,-,-
2026230124,-,Block,Block,-,-,0,-,-
2026230054,-,Block,Block,-,-,0,-,-
2026230132,-,Block,Block,-,-,0,-,-
2026230123,-,Block,Block,-,-,0,-,-
4120990030,NB,Job Filing,NB,144-02 135 AVENUE,"JFK HOTEL PARTNERS, LLC",0,0,-
4120990001,-,Adjacent,Adjacent,-,-,0,-,-
4120990015,-,Adjacent,Adjacent,-,-,0,-,-
4120990050,-,Adjacent,Adjacent,-,-,0,-,-
4120990014,-,Block,Block,-,-,0,-,-
4120990016,-,Block,Block,-,-,0,-,-
4133120146,NB,Job Filing,NB,177-60 SOUTH CONDUIT AVENUE,"BOLLA EM REALTY, LLC",0,0,-
4133120145,-,Adjacent,Adjacent,-,-,0,-,-
4133120001,-,Adjacent,Adjacent,-,-,0,-,-
4133120015,-,Adjacent,Adjacent,-,-,0,-,-
4133120090,-,Block,Block,-,-,0,-,-
4133120121,-,Block,Block,-,-,0,-,-
4133120087,-,Block,Block,-,-,0,-,-
4133120100,-,Block,Block,-,-,0,-,-
4133120116,-,Block,Block,-,-,0,-,-
4133120138,-,Block,Block,-,-,0,-,-
4133120120,-,Block,Block,-,-,0,-,-
4133120093,-,Block,Block,-,-,0,-,-
4133120134,-,Block,Block,-,-,0,-,-
4133120140,-,Block,Block,-,-,0,-,-
4133120139,-,Block,Block,-,-,0,-,-
4133120132,-,Block,Block,-,-,0,-,-
4133120097,-,Block,Block,-,-,0,-,-
4133120110,-,Block,Block,-,-,0,-,-
4133120150,-,Block,Block,-,-,0,-,-
4133120113,-,Block,Block,-,-,0,-,-
4133120111,-,Block,Block,-,-,0,-,-
4133120122,-,Block,Block,-,-,0,-,-
4133120092,-,Block,Block,-,-,0,-,-
4133120075,-,Block,Block,-,-,0,-,-
4133120131,-,Block,Block,-,-,0,-,-
4133120078,-,Block,Block,-,-,0,-,-
4133120117,-,Block,Block,-,-,0,-,-
4133120115,-,Block,Block,-,-,0,-,-
4133120096,-,Block,Block,-,-,0,-,-
4133120119,-,Block,Block,-,-,0,-,-
4133120085,-,Block,Block,-,-,0,-,-
4133120126,-,Block,Block,-,-,0,-,-
4133120130,-,Block,Block,-,-,0,-,-
4133120095,-,Block,Block,-,-,0,-,-
4133120099,-,Block,Block,-,-,0,-,-
4133120114,-,Block,Block,-,-,0,-,-
4133120143,-,Block,Block,-,-,0,-,-
4133120072,-,Block,Block,-,-,0,-,-
4133120142,-,Block,Block,-,-,0,-,-
4133120144,-,Block,Block,-,-,0,-,-
4133120136,-,Block,Block,-,-,0,-,-
4133120118,-,Block,Block,-,-,0,-,-
4133120112,-,Block,Block,-,-,0,-,-
4133120137,-,Block,Block,-,-,0,-,-
4133120094,-,Block,Block,-,-,0,-,-
4133120135,-,Block,Block,-,-,0,-,-
4133120127,-,Block,Block,-,-,0,-,-
4133120089,-,Block,Block,-,-,0,-,-
4133120101,-,Block,Block,-,-,0,-,-
4133120074,-,Block,Block,-,-,0,-,-
4133120141,-,Block,Block,-,-,0,-,-
4133120098,-,Block,Block,-,-,0,-,-
4133120133,-,Block,Block,-,-,0,-,-
4133120083,-,Block,Block,-,-,0,-,-
4133120125,-,Block,Block,-,-,0,-,-
4133120021,-,Block,Block,-,-,0,-,-
4133590036,NB,Job Filing,NB,146-71 GAR 182ND STREET,RAJIV SANCHARA,0,0,-
4133590038,-,Adjacent,Adjacent,-,-,0,-,-
4133590034,-,Adjacent,Adjacent,-,-,0,-,-
4133590040,-,Adjacent,Adjacent,-,-,0,-,-
4133590020,-,Block,Block,-,-,0,-,-
4133590028,-,Block,Block,-,-,0,-,-
4133590041,-,Block,Block,-,-,0,-,-
4133590030,-,Block,Block,-,-,0,-,-
4133590022,-,Block,Block,-,-,0,-,-
4133590026,-,Block,Block,-,-,0,-,-
4133590023,-,Block,Block,-,-,0,-,-
4133590044,-,Block,Block,-,-,0,-,-
4133590032,-,Block,Block,-,-,0,-,-
4133590043,-,Block,Block,-,-,0,-,-
4133590025,-,Block,Block,-,-,0,-,-
4116760034,NB,Job Filing,NB,133-17 116 AVENUE,SINGH SUKHDEV,0,1,-
2024550044,NB,Job Filing,NB,215 E 163RD STREET,RPM APARTMENTS LLC,0,0,-
2024550047,-,Adjacent,Adjacent,-,-,0,-,-
2024550043,-,Adjacent,Adjacent,-,-,0,-,-
2024550028,-,Block,Block,-,-,0,-,-
2024550037,-,Block,Block,-,-,0,-,-
2024550042,-,Block,Block,-,-,0,-,-
2024550049,-,Block,Block,-,-,0,-,-
2024550001,-,Block,Block,-,-,0,-,-
2024550014,-,Block,Block,-,-,0,-,-
2024550033,-,Block,Block,-,-,0,-,-
2024550039,-,Block,Block,-,-,0,-,-
2024550035,-,Block,Block,-,-,0,-,-
2024550138,-,Block,Block,-,-,0,-,-
2024550080,-,Block,Block,-,-,0,-,-
2024550006,-,Block,Block,-,-,0,-,-
2024550038,-,Block,Block,-,-,0,-,-
2024550041,-,Block,Block,-,-,0,-,-
2024550018,-,Block,Block,-,-,0,-,-
2024550040,-,Block,Block,-,-,0,-,-
2027240032,NB,Job Filing,NB,1016 FOX ST,1000 WESTCHESTER AVENUE LLC,0,0,-
2027240220,-,Adjacent,Adjacent,-,-,0,-,-
2027240042,-,Adjacent,Adjacent,-,-,0,-,-
2027240213,-,Block,Block,-,-,0,-,-
2027240157,-,Block,Block,-,-,0,-,-
2027240217,-,Block,Block,-,-,0,-,-
2027240115,-,Block,Block,-,-,0,-,-
2027240164,-,Block,Block,-,-,0,-,-
2027240175,-,Block,Block,-,-,0,-,-
2027240170,-,Block,Block,-,-,0,-,-
2027240212,-,Block,Block,-,-,0,-,-
2027240129,-,Block,Block,-,-,0,-,-
2027240119,-,Block,Block,-,-,0,-,-
2027240158,-,Block,Block,-,-,0,-,-
2027240218,-,Block,Block,-,-,0,-,-
2027240155,-,Block,Block,-,-,0,-,-
2027240012,-,Block,Block,-,-,0,-,-
2027240134,-,Block,Block,-,-,0,-,-
2027240173,-,Block,Block,-,-,0,-,-
2027240163,-,Block,Block,-,-,0,-,-
2027240215,-,Block,Block,-,-,0,-,-
2027240018,-,Block,Block,-,-,0,-,-
2027240178,-,Block,Block,-,-,0,-,-
2027240167,-,Block,Block,-,-,0,-,-
2027240186,-,Block,Block,-,-,0,-,-
2027240169,-,Block,Block,-,-,0,-,-
2027240216,-,Block,Block,-,-,0,-,-
2027240120,-,Block,Block,-,-,0,-,-
2027240117,-,Block,Block,-,-,0,-,-
2027240166,-,Block,Block,-,-,0,-,-
2027240190,-,Block,Block,-,-,0,-,-
2027240001,-,Block,Block,-,-,0,-,-
2027240017,-,Block,Block,-,-,0,-,-
2027240121,-,Block,Block,-,-,0,-,-
2027240101,-,Block,Block,-,-,0,-,-
2027240057,-,Block,Block,-,-,0,-,-
2027240214,-,Block,Block,-,-,0,-,-
2027240161,-,Block,Block,-,-,0,-,-
2027240160,-,Block,Block,-,-,0,-,-
2027240005,-,Block,Block,-,-,0,-,-
2027240103,-,Block,Block,-,-,0,-,-
5078210039,NB,Job Filing,NB,18 BEDELL AVENUE,BEDELL 16 LLC,0,0,-
5078210036,-,Adjacent,Adjacent,-,-,0,-,-
5078210029,-,Adjacent,Adjacent,-,-,0,-,-
5078210032,-,Adjacent,Adjacent,-,-,0,-,-
5078210049,-,Adjacent,Adjacent,-,-,0,-,-
5078210019,-,Block,Block,-,-,0,-,-
5078210021,-,Block,Block,-,-,0,-,-
5078210061,-,Block,Block,-,-,0,-,-
5078210001,-,Block,Block,-,-,0,-,-
5078210017,-,Block,Block,-,-,0,-,-
5078210007,-,Block,Block,-,-,0,-,-
5078210015,-,Block,Block,-,-,0,-,-
5078210055,-,Block,Block,-,-,0,-,-
5078210034,-,Block,Block,-,-,0,-,-
5078210005,-,Block,Block,-,-,0,-,-
5078210026,-,Block,Block,-,-,0,-,-
5078210012,-,Block,Block,-,-,0,-,-
5078210023,-,Block,Block,-,-,0,-,-
5078210041,NB,Job Filing,NB,24 BEDELL AVENUE,BEDELL 16 LLC,0,1,-
5078210036,-,Block,Adjacent,-,-,0,-,-
5078210039,-,Block,NB,-,-,0,-,-
5078210029,-,Block,Adjacent,-,-,0,-,-
5078210019,-,Block,Block,-,-,0,-,-
5078210032,-,Block,Adjacent,-,-,0,-,-
5078210021,-,Block,Block,-,-,0,-,-
5078210061,-,Block,Block,-,-,0,-,-
5078210001,-,Block,Block,-,-,0,-,-
5078210017,-,Block,Block,-,-,0,-,-
5078210007,-,Block,Block,-,-,0,-,-
5078210049,-,Block,Adjacent,-,-,0,-,-
5078210015,-,Block,Block,-,-,0,-,-
5078210055,-,Block,Block,-,-,0,-,-
5078210034,-,Block,Block,-,-,0,-,-
5078210005,-,Block,Block,-,-,0,-,-
5078210026,-,Block,Block,-,-,0,-,-
